Date,SPY,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,SHY
2007-04-12,0.004443406617760548,0.0066770072473207875,0.016719490957225025,0.0009709455821975688,0.00022862030453563165,0.0015047306555746598,0.0006710328941528232,-0.0013417406802080922,0.00590310195660404,-0.006805364901857014,-0.00012456075336875205
2007-04-13,0.004562652523892208,0.0033167458904237446,0.004908889423336893,-0.0016982933148713686,-0.003089424106552663,-0.001690611415986365,-0.0018198958641874041,0.012688438591230478,0.00547724143431072,0.011292990024548644,-0.0005001535912526611
2007-04-16,0.009496808679395619,0.01055135675492247,0.0118861688116767,0.001092641564181207,0.005509057011860108,0.0008467372115894545,-0.0003833810375508673,0.008254793900622559,-0.007781928367003088,0.0012545652737223634,-0.00012344968758115638
2007-04-17,0.0026575577419654106,0.00012593491886248032,-0.005390869695505951,0.004246889692726796,0.005593948465225207,0.005452193616109824,-0.0004803292832334938,-0.005847975394087768,-0.010196163375112977,0.013032592339134563,0.0016228801058428832
2007-04-18,0.0012245326822533098,-0.0003778416932039841,-0.007441607392149385,0.0022954296410910846,0.004994499838230526,0.00028004859729202636,0.000289095892697544,0.005588194903205501,0.00039608533336110696,-0.0061848910676975954,0.0013714125318244896
2007-04-19,-0.0002715566088452581,-0.003774603549537514,-0.008068594942465368,-0.00012148410222989625,-0.0016943328351791687,0.0006540461030200007,0.0034545233897735894,-0.01243051342881718,-0.002772150628430725,-0.006721610324427085,0.0
2007-04-20,0.009440296417195349,0.011494092904382303,0.011913244882598484,-0.0010846995313019692,-0.002602490557665482,-0.00028016549359821674,-0.0005735715278301079,0.01732560625047741,0.013900030171229982,0.007519019215989298,-0.00024836558518415153
2007-04-23,-0.0037676986891156394,-0.009740317487803796,-0.003978391673664872,0.002051988327918197,0.003631047169831314,0.0028965106480236535,0.0005739007009319952,-0.006404582700974548,0.006658619083699691,0.011194253085422101,0.0007465994250663854
2007-04-24,0.0004050152497427906,-0.0006303361470838542,-0.00016283246695003584,0.001926255729630233,0.003729979212986123,0.002515515299932325,0.006888685969678621,-0.007764411993998022,-0.013618694465055259,-0.006765143301523446,0.0008717103909761104
2007-04-25,0.009181702127067926,0.009337317581041171,0.01239295176261046,-0.0006003194573028781,-0.0034914906877242524,-0.001393667323217107,0.0015202133239138327,0.0023622622882752964,0.019724076737804852,-0.0006193352572926303,-0.00037266344590558553
2007-04-26,0.001137596955851361,-0.0046255953022389384,-0.0026580112093522734,-0.002886712870919239,-0.007231769220510831,-0.0021407932022862175,0.0018020886307319461,-0.01502425470962565,-0.006963384294342845,0.000619719071162983,-0.000746525900981343
