Date,SPY,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,SHY
2021-12-16,438.4819030761719,68.53971862792969,43.8758544921875,100.89175415039062,127.09416961669922,110.7981948852539,67.11840057373047,168.16000366210938,17.637699127197266,93.7115707397461,74.82765197753906
2021-12-17,433.8151550292969,67.67448425292969,43.658287048339844,101.11837768554688,128.53436279296875,111.0570068359375,67.0562744140625,167.8000030517578,17.428863525390625,93.59428405761719,74.79271697998047
2021-12-20,429.2023010253906,67.5243911743164,43.00558853149414,101.03119659423828,127.57138061523438,110.57276153564453,66.93983459472656,167.08999633789062,17.307043075561523,92.86560821533203,74.81016540527344
2021-12-21,436.82452392578125,68.27484893798828,43.730812072753906,100.63025665283203,127.08564758300781,110.78983306884766,67.29695129394531,167.02000427246094,17.672502517700195,93.91259002685547,74.76648712158203
2021-12-22,441.1921691894531,68.9105453491211,43.939308166503906,100.72618865966797,127.67367553710938,110.96512603759766,67.47552490234375,168.58999633789062,17.881336212158203,94.8758316040039,74.75775909423828
2021-12-23,443.9372253417969,69.31668090820312,44.16594696044922,100.51696014404297,126.56580352783203,110.7981948852539,67.66964721679688,168.97000122070312,17.97705078125,94.77532196044922,74.74899291992188
2021-12-27,450.2199401855469,69.85525512695312,44.36537170410156,100.55183410644531,126.87256622314453,111.1238021850586,67.73948669433594,169.3699951171875,18.20328712463379,96.38427734375,74.72278594970703
2021-12-28,449.8520202636719,69.88174438476562,44.22032928466797,100.5344009399414,126.36978912353516,110.98186492919922,67.70842742919922,168.63999938964844,18.168479919433594,96.73938751220703,74.72278594970703
2021-12-29,450.4274597167969,69.85525512695312,44.020896911621094,100.0201187133789,124.98929595947266,110.3723373413086,67.59973907470703,168.58999633789062,18.2554931640625,97.390380859375,74.71407318115234
2021-12-30,449.18231201171875,69.67211151123047,44.52519989013672,100.35134887695312,126.03739929199219,110.81484985351562,67.5687026977539,169.8000030517578,18.168479919433594,97.81312561035156,74.75775909423828
2021-12-31,448.0502014160156,69.61017608642578,44.30751419067383,100.23805236816406,126.28459930419922,110.64791107177734,67.55317687988281,170.9600067138672,18.081466674804688,98.08367919921875,74.74899291992188
2022-01-03,450.6444091796875,70.06139373779297,44.62496566772461,99.30538940429688,122.96958923339844,109.47061920166016,67.52210998535156,168.3300018310547,18.151077270507812,97.31429290771484,74.66163635253906
2022-01-04,450.4935302734375,70.45951080322266,44.47077560424805,99.2530746459961,122.45829010009766,109.56246948242188,67.351318359375,169.57000732421875,18.36861228942871,97.19593048095703,74.70531463623047
2022-01-05,441.8429870605469,69.8402099609375,43.74516296386719,98.834716796875,121.79358673095703,108.91954803466797,66.83113861083984,169.05999755859375,18.290300369262695,94.41432189941406,74.60918426513672
2022-01-06,441.4280090332031,69.48632049560547,43.94470977783203,98.59063720703125,122.10892486572266,108.77758026123047,66.8388900756836,166.99000549316406,18.446924209594727,94.49884796142578,74.54801177978516
2022-01-07,439.682861328125,69.6897964477539,44.34379196166992,98.26817321777344,121.23118591308594,108.31005859375,66.66810607910156,167.75,18.481731414794922,93.87320709228516,74.53056335449219
2022-01-10,439.1356506347656,69.04396057128906,44.34379196166992,98.24199676513672,121.5294189453125,108.20980834960938,66.72245788574219,168.25999450683594,18.403417587280273,93.33210754394531,74.48686981201172
2022-01-11,443.13543701171875,69.79596710205078,45.36872100830078,98.47733306884766,122.33902740478516,108.53546905517578,67.03299713134766,170.2899932861328,18.76017189025879,93.47581481933594,74.51307678222656
2022-01-12,444.33343505859375,70.47722625732422,46.12152862548828,98.49478149414062,121.87028503417969,108.46031188964844,67.14169311523438,170.74000549316406,18.908098220825195,93.58573913574219,74.48686981201172
2022-01-13,438.211181640625,69.96407318115234,45.46848678588867,98.8085708618164,122.95256805419922,108.80268859863281,66.90101623535156,170.16000366210938,18.70796775817871,93.39972686767578,74.52181243896484
2022-01-14,438.3904113769531,69.8932876586914,45.450347900390625,98.1286849975586,121.09481811523438,107.84245300292969,66.8388900756836,169.6699981689453,18.95160484313965,92.55427551269531,74.4256820678711
2022-01-18,430.6267395019531,68.86701202392578,44.643104553222656,97.38780212402344,119.39048767089844,106.8154525756836,66.51284790039062,169.38999938964844,19.09952735900879,91.58195495605469,74.31206512451172
2022-01-19,426.15521240234375,68.8050765991211,44.833580017089844,97.6231460571289,120.21708679199219,106.982421875,66.45072174072266,172.0800018310547,19.20394515991211,90.34756469726562,74.3470458984375
2022-01-20,421.4385070800781,68.4688949584961,45.09661102294922,97.83233642578125,120.95851135253906,106.92398071289062,66.32647705078125,171.64999389648438,19.13433265686035,89.18927001953125,74.32958221435547
2022-01-21,413.16546630859375,67.5399169921875,44.443565368652344,98.3989028930664,122.39866638183594,107.62535858154297,66.33423614501953,171.08999633789062,19.151737213134766,88.96945190429688,74.3907470703125
2022-01-24,414.9200134277344,66.86753845214844,43.81772994995117,98.31172180175781,121.39306640625,107.29137420654297,66.26435852050781,172.02999877929688,19.10822868347168,89.1385498046875,74.43444061279297
2022-01-25,409.8542785644531,66.46056365966797,43.7360954284668,98.18099212646484,121.1970443725586,106.99080657958984,66.07026672363281,172.5800018310547,19.282257080078125,88.78346252441406,74.39946746826172
2022-01-26,408.8260803222656,66.2040023803711,43.18281936645508,97.4836654663086,119.73133850097656,106.26439666748047,65.84512329101562,169.7899932861328,19.325761795043945,87.3968505859375,74.26840209960938
2022-01-27,406.8072509765625,65.89434051513672,42.683963775634766,97.89331817626953,121.92996215820312,106.50653076171875,65.557861328125,167.60000610351562,19.421478271484375,85.95110321044922,74.20722961425781
2022-01-28,416.9104919433594,66.11551666259766,42.89257049560547,98.11995697021484,121.97254180908203,106.6234130859375,65.74420928955078,167.10000610351562,19.43888282775879,88.73269653320312,74.2334213256836
2022-01-31,424.4195556640625,67.07987213134766,44.298439025878906,98.11995697021484,121.34187316894531,106.67353057861328,65.75971984863281,168.08999633789062,19.508493423461914,89.82337188720703,74.2334213256836
2022-02-01,427.2872619628906,67.71687316894531,44.5705451965332,97.98733520507812,120.93919372558594,106.85084533691406,66.020751953125,168.22999572753906,19.58680534362793,89.50209045410156,74.22732543945312
2022-02-02,431.43798828125,68.22115325927734,44.49798583984375,98.18802642822266,121.34874725341797,106.85923767089844,66.12203979492188,168.83999633789062,19.665117263793945,90.64348602294922,74.24478149414062
2022-02-03,421.29705810546875,67.14179992675781,44.02634048461914,97.76924133300781,120.40157318115234,105.99761962890625,65.52986907958984,168.60000610351562,19.70862579345703,89.67964172363281,74.18360137939453
2022-02-04,423.278076171875,67.30105590820312,44.13517761230469,97.01891326904297,118.62657165527344,104.94357299804688,65.27269744873047,168.86000061035156,19.865249633789062,88.79187774658203,74.03501892089844
2022-02-07,421.9196472167969,67.41605377197266,44.04447937011719,97.0450668334961,118.70337677001953,105.13595581054688,65.22598266601562,170.11000061035156,19.908756256103516,88.66507720947266,74.05252075195312
2022-02-08,425.3911437988281,67.76110076904297,44.47077560424805,96.73100280761719,117.90971374511719,104.7427978515625,65.15583801269531,170.6300048828125,19.734729766845703,88.25079345703125,73.97383117675781
2022-02-09,431.61724853515625,68.858154296875,45.16917037963867,96.86186981201172,118.13154602050781,105.0941162109375,65.49869537353516,171.2100067138672,19.93486213684082,90.2461166381836,73.96510314941406
2022-02-10,423.8629150390625,67.9822769165039,44.8698616027832,95.97196197509766,116.25421905517578,103.66364288330078,64.63377380371094,170.55999755859375,19.8304443359375,88.11551666259766,73.58927154541016
2022-02-11,415.5049133300781,66.95600891113281,44.189605712890625,96.9665756225586,117.97799682617188,104.43324279785156,64.40782928466797,173.80999755859375,20.126291275024414,87.31230926513672,73.8165054321289
2022-02-14,414.146484375,66.5224838256836,43.88121795654297,96.29476165771484,116.51018524169922,103.50471496582031,64.29872131347656,174.74000549316406,20.230709075927734,86.51757049560547,73.6591567993164
2022-02-15,420.8253479003906,67.74341583251953,44.833580017089844,96.00682830810547,115.1875,102.98606872558594,64.40782928466797,173.0800018310547,19.900054931640625,87.29539489746094,73.6854019165039
2022-02-16,421.29705810546875,67.99998474121094,45.16010284423828,96.20751190185547,115.87014770507812,103.1366195678711,64.76624298095703,174.86000061035156,19.926158905029297,87.70123291015625,73.78156280517578
2022-02-17,412.2975158691406,66.90291595458984,44.634033203125,96.72225952148438,116.73206329345703,103.21192932128906,64.4935531616211,177.25,20.09148597717285,86.77120208740234,73.82522583007812
2022-02-18,409.6278991699219,66.61981201171875,44.189605712890625,97.0363540649414,117.96092987060547,103.46289825439453,64.5870590209961,177.1199951171875,20.169797897338867,86.24701690673828,73.833984375
2022-02-22,405.23187255859375,65.84123992919922,43.56376266479492,97.02763366699219,118.26809692382812,103.32903289794922,64.43899536132812,177.49000549316406,20.45694351196289,85.9341812133789,73.76407623291016
