Date,SPY,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,SHY
2018-01-31,0.1259511738817613,0.1164872059115789,0.17597469246714964,0.04313145512700177,0.11185453953679704,0.0518871177780704,0.053049774775514195,0.11375521003476931,0.10416709033825679,0.17346105539332946,0.005804646695138983
2018-02-28,0.21798748932646597,0.20392860478881467,0.288438156679623,0.050568025191121496,0.11859280611163951,0.05708977088720384,0.0741017354479896,0.12433386067987882,0.13118946707201207,0.23430401839766232,0.008656389793595605
2018-03-31,0.24878638674276216,0.16983622066959098,0.2809101103458434,0.04736416764714912,0.10960390600400599,0.051939209265646796,0.06538980355274226,0.12993449849046448,0.1252113019044377,0.190325254831078,0.007663573373134433
2018-04-30,0.15987967192848968,0.10930097214152276,0.1900730056293638,0.04503192962657015,0.10878770267849984,0.0503535568250088,0.05143992691680091,0.12142304887340201,0.12429918533849914,0.16546367313542132,0.006375366837981795
2018-05-31,0.1405371034803284,0.16143974597943225,0.19234397227320196,0.05671886031687443,0.1244776979563321,0.0542765468141293,0.0523029211261172,0.10945547277349053,0.12298638246138985,0.14181427003341288,0.013590858057980658
2018-06-30,0.12232953512651752,0.13897561176158632,0.20299332066199446,0.0487599383814218,0.10909588947329528,0.04931486769329466,0.05139569092269627,0.1067103461014535,0.1505752643945008,0.12606472906979513,0.009416569450236804
2018-07-31,0.11268326505905456,0.10860335830941621,0.18512693953802425,0.043616431524534434,0.1058199265039671,0.046164826442862954,0.04295079300562935,0.10887457301946563,0.16290589915278866,0.14964674251974355,0.00618220348750389
2018-08-31,0.101383899400135,0.14201548135856748,0.23003431916372752,0.040013120438703934,0.09679033746278376,0.04456557390461827,0.04143166068606828,0.12668757679127626,0.1421247918066045,0.1262308568877822,0.006325743927267824
2018-09-30,0.09365552697171174,0.12182959494669979,0.17497067377009287,0.040456888663950565,0.09824035841689462,0.046021206401736764,0.04213463258946173,0.11455334496258852,0.1299274916483925,0.1607728741075009,0.005375570565257255
2018-10-31,0.2427609204010546,0.19612704104637577,0.2790025766425374,0.046722905509554595,0.1073276010843614,0.0484238944904349,0.05880990761742267,0.11949997505039944,0.1564713375662189,0.2182003116427908,0.00818248280283909
2018-11-30,0.20313860052417726,0.17265473008967522,0.24918764529843124,0.04195160917287845,0.09581798220053599,0.04575692465062838,0.0754087804357083,0.10914881088384629,0.18592600152880243,0.13662906723760163,0.007596225631728157
2018-12-31,0.32769941442408673,0.1902688135131857,0.20891964862012777,0.04821505175536401,0.1092123403494547,0.04725852692451645,0.11371078267734244,0.11525514286357959,0.19343466778810037,0.281614816796153,0.01196087112312521
2019-01-31,0.18049740216677054,0.15198308107306469,0.2087666119381116,0.051348140764018654,0.10483975233540296,0.05139682969382665,0.07683644715657717,0.11280844208898907,0.16076910802974903,0.1700205900803763,0.012429289769464008
2019-02-28,0.10835142033477159,0.11664335928498787,0.17392853315916554,0.04932191841211386,0.1054546449445221,0.04777362128367605,0.04624207144839814,0.11578853685008897,0.1391047613436467,0.12060685624943031,0.01028572987136637
2019-03-31,0.13989438621991218,0.12549254845862384,0.1932997928634162,0.05081670212762444,0.11069061350712014,0.04886888420547822,0.049592159335649574,0.12369271820777991,0.11117054803591984,0.1295539670830821,0.01104758837136235
2019-04-30,0.09541952508194493,0.09644213953479895,0.14763933480367017,0.0484250522272244,0.10588758032853646,0.04900050554137296,0.04628520385754347,0.10977861422479822,0.09770106401838563,0.16085761873383705,0.009010562831718544
2019-05-31,0.16689322359601785,0.15305342422701754,0.18628669769721612,0.052637360600513265,0.11015582985662704,0.04734758814747623,0.07347988711935056,0.11159554006833866,0.16415617822101028,0.14453681499057275,0.010858337701988144
2019-06-30,0.12135353828126451,0.12108153034760596,0.17653725955064165,0.05041482657743914,0.10885001678667791,0.05683708337403182,0.06206074532265324,0.13486169818626706,0.15896968659903715,0.1766534735427456,0.01409390263862871
2019-07-31,0.12331710890270837,0.12060187676332773,0.148543617576093,0.046477294373846186,0.1078138734906715,0.05161605498495064,0.04795285629370152,0.15461160074658198,0.13861292235164419,0.13617658919964612,0.011790902238560025
2019-08-31,0.20348151112260032,0.15293600400338161,0.1975028843791366,0.06121138567377367,0.15079156499940763,0.05527099312401948,0.061820883448144646,0.1541487784621303,0.1557472853750748,0.14380082243906248,0.015175899309406727
2019-09-30,0.11586882507011864,0.10611383472233372,0.15637556535003344,0.06567159585790794,0.15677460660134443,0.06429895470998326,0.04485195863931863,0.16092716919865632,0.18651353437899829,0.12013398968017276,0.014958419001553768
2019-10-31,0.1088063705339582,0.11145467538928186,0.14558299727135315,0.06161178000190572,0.14170073804763395,0.05576481467320145,0.05001071404385762,0.13275257648272012,0.13461402249676863,0.11006205983546068,0.011398831281072263
2019-11-30,0.0972388296901382,0.10211831602815456,0.15552748481488646,0.05544410707736922,0.12770376602900815,0.05305431945842016,0.050884962799493574,0.12197538330474343,0.1424697075702125,0.13588472400591167,0.00989880108925799
2019-12-31,0.09716183257387367,0.10482229022333334,0.14164858513944933,0.056539051059456634,0.12850673243175073,0.05108281149787088,0.04295815502431363,0.10841860184511357,0.1149778663902565,0.1274552357224645,0.009011097693864673
2020-01-31,0.16990855414391726,0.16023832756750533,0.24519790848501918,0.05665992736427632,0.13247431844063387,0.047029955585280475,0.0744394706225172,0.11126733083849132,0.1370383112941044,0.1343932230551236,0.008134350336227478
2020-02-29,0.3427427760806798,0.26131960450906644,0.25686591992657865,0.06651633330374403,0.14805413726977543,0.06234122644129261,0.11137731309359084,0.17346831596051257,0.17337917786478832,0.33929249186646837,0.011644658280775969
2020-03-31,0.7700887021923811,0.7093139613575956,0.7414468287803107,0.14874577217949012,0.43049895811047995,0.38067034346614326,0.41430960039643383,0.30281016728124405,0.34622868921407524,0.9534259296772466,0.027911777589267012
