Date,SPY,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,SHY
2018-01-02,0.09811224278251147,0.09667822138868833,0.1677387883849649,0.043906305144827726,0.12002845547536121,0.05437982034441117,0.04186945877042266,0.11465606892590317,0.11799444293117038,0.12936041307905655,0.006328436840905318
2018-01-03,0.10056159526691551,0.09678911050272664,0.16808114178432276,0.04337930317422688,0.11886726052994731,0.053507317765452984,0.04970382054270279,0.11354692566597291,0.11744304923972022,0.12637781591288386,0.0062908481508508985
2018-01-04,0.09957171658318148,0.10826418214035939,0.16446315973587758,0.04283115719574056,0.11691255413921016,0.05247286099838798,0.0488697743997094,0.11309166844742145,0.11521835427022088,0.1516570751113419,0.006099203573388932
2018-01-05,0.10242154053062734,0.10805794183525612,0.16407959230863214,0.042486762494241194,0.11546260138511155,0.05149808789602437,0.047461990547254404,0.11173063681823332,0.11364053723415025,0.14587151726647063,0.00619888941368861
2018-01-08,0.09950230414557393,0.1049982363888472,0.1595719263267651,0.041969940980757924,0.113664492167043,0.05054686636287331,0.04674414334606366,0.1103418831681747,0.11146947568692132,0.1421509067299622,0.006010046269817918
2018-01-09,0.09707426516706213,0.10209972496762822,0.15571674029757598,0.044264066663337806,0.1200553221097725,0.051595517010753454,0.05028866010670553,0.11010567013373163,0.11158852702042528,0.15297527408775452,0.005826956048867293
2018-01-10,0.09561704828217882,0.10026663454972926,0.15517453777916324,0.04366158526236545,0.11814785779159118,0.05063130079025245,0.0511210342203112,0.10895310188416042,0.11011702886844855,0.1587378384424175,0.005817906991048241
2018-01-11,0.10039397753666053,0.10286003287883001,0.1533946008680518,0.043083437474074684,0.11683301986717168,0.05025390167924396,0.052681162277353186,0.1080417244657085,0.10804655149556386,0.15391210398314606,0.005809506950205924
2018-01-12,0.10284585652476277,0.11103511435422547,0.1552097004043486,0.04257960925203042,0.11502463888798885,0.04935716331601065,0.052357488777629045,0.11300774741491683,0.10828926162008562,0.15441869878661346,0.005801480734519783
2018-01-16,0.10280535350918604,0.10795117694497854,0.1527335165299982,0.04202035005865706,0.11386119788789649,0.04855370688057795,0.050805251000534235,0.11164101883245109,0.10745859080357341,0.1485566495259158,0.005643771279858487
2018-01-17,0.11154958790411128,0.10733496929789482,0.15985830980872415,0.04214342901070577,0.11220966524566124,0.04897589730980775,0.04913735503619307,0.11339945148045266,0.10551861696266428,0.14626314019789388,0.005491580977892627
2018-01-18,0.10856315700341393,0.10465838866117855,0.1556420879723486,0.042906630937855864,0.11463626896190658,0.050440206993658185,0.04842498258453781,0.11223407666102403,0.10356075767809649,0.15636766662032786,0.005503461150536875
2018-01-19,0.1069758374811934,0.10482887512040832,0.15565719001056527,0.043223228518705116,0.11421154678940809,0.050989827484518295,0.0472144464772297,0.11156691898355403,0.10184195361181526,0.1520012866600615,0.0054162520382839835
2018-01-22,0.11160635006444912,0.10446950341032783,0.15353755518351148,0.042667881382844317,0.1124380754019998,0.05024307582025189,0.04610425096733725,0.11026986021914129,0.10030914559848712,0.15201289998999343,0.005433597447929327
2018-01-23,0.10782564258604638,0.10244018449694266,0.1509377466716083,0.04296540991978396,0.11143097971009262,0.051365981059566815,0.04782379734984699,0.10988824105193554,0.10138617574919016,0.16004043881668042,0.005586881729329871
2018-01-24,0.10445567379285463,0.0998740019976472,0.15167382997805712,0.04289829101117427,0.11124817026168818,0.050525167005308645,0.04788339513899254,0.11475617459360724,0.1057841745892829,0.15659740729564273,0.005893945584731346
2018-01-25,0.1012089561249195,0.10004806906488137,0.14814700128573471,0.04280797696610703,0.11239306255823933,0.05240187912554694,0.04700642682693433,0.1153889919208426,0.1056845647201049,0.1510189237661077,0.005789136412351468
